X,Y,k2
-122.4184159,37.76268696,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4215259,37.75485276,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.417971,37.75948846,1
-122.417971,37.75948846,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4214831,37.78544219,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4206917,37.79057707,0
-122.4159216,37.75961232,1
-122.4159216,37.75961232,1
-122.4157836,37.75962043,1
-122.4157836,37.75962043,1
-122.4245198,37.79284128,0
-122.4215723,37.78661816,0
-122.417971,37.75948846,1
-122.4187538,37.75622501,1
-122.4187538,37.75622501,1
-122.4177304,37.76198932,1
-122.4181089,37.75948013,1
-122.4181243,37.76109012,1
-122.4173326,37.7635719,1
-122.4173326,37.7635719,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4106726,37.75832933,1
-122.4106726,37.75832933,1
-122.4182779,37.76269529,1
-122.4196583,37.76422056,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4188447,37.78982977,0
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4185499,37.76428371,1
-122.4185499,37.76428371,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.417971,37.75948846,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4156862,37.76361117,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4162202,37.76281516,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4182722,37.76190296,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4175772,37.76038881,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.417688,37.78448176,0
-122.417688,37.78448176,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4239762,37.79016093,0
-122.4226956,37.79217333,0
-122.4226956,37.79217333,0
-122.4219495,37.78848815,0
-122.4219495,37.78848815,0
-122.4219495,37.78848815,0
-122.417971,37.75948846,1
-122.417971,37.75948846,1
-122.4182742,37.7870372,0
-122.4182742,37.7870372,0
-122.4182742,37.7870372,0
-122.4191044,37.78687648,0
-122.4191044,37.78687648,0
-122.4775247,37.71843361,1
-122.4184677,37.78796526,0
-122.4179558,37.75788012,1
-122.4179558,37.75788012,1
-122.4152294,37.75880834,1
-122.4152294,37.75880834,1
-122.4186879,37.76427539,1
-122.4186879,37.76427539,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4174133,37.75867648,1
-122.4174133,37.75867648,1
-122.4159216,37.75961232,1
-122.4159216,37.75961232,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.416254,37.75155229,1
-122.421861,37.78801163,0
-122.421861,37.78801163,0
-122.4184677,37.78796526,0
-122.4184677,37.78796526,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4185499,37.76428371,1
-122.4185499,37.76428371,1
-122.4181089,37.75948013,1
-122.4179558,37.75788012,1
-122.4179558,37.75788012,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4177304,37.76198932,1
-122.4177304,37.76198932,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4215349,37.7905262,0
-122.4215349,37.7905262,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4159216,37.75961232,1
-122.4159216,37.75961232,1
-122.4167748,37.76354859,1
-122.418701,37.76510988,1
-122.418701,37.76510988,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4171852,37.76275834,1
-122.4171852,37.76275834,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4190589,37.75942275,1
-122.4208746,37.79149431,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4160473,37.78398247,0
-122.4034048,37.77542071,0
-122.4185499,37.76428371,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4157813,37.75883121,1
-122.4157813,37.75883121,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4224317,37.79497457,0
-122.4184492,37.75302675,1
-122.4206681,37.75289203,1
-122.4206681,37.75289203,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4157836,37.75962043,1
-122.4157836,37.75962043,1
-122.4178179,37.75788844,1
-122.4178179,37.75788844,1
-122.4104167,37.7727234,1
-122.4209556,37.75447952,1
-122.4209556,37.75447952,1
-122.4167848,37.76365816,1
-122.4167848,37.76365816,1
-122.4185371,37.80615159,0
-122.4185371,37.80615159,0
-122.4223305,37.79036907,0
-122.4182779,37.76269529,1
-122.4182779,37.76269529,1
-122.4167256,37.75795427,1
-122.4167256,37.75795427,1
-122.419004,37.7635176,1
-122.4156323,37.75802016,1
-122.4156323,37.75802016,1
-122.4156323,37.75802016,1
-122.4179025,37.76347928,1
-122.4179025,37.76347928,1
-122.4186879,37.76427539,1
-122.4186879,37.76427539,1
-122.4182779,37.76269529,1
-122.4182779,37.76269529,1
-122.4184159,37.76268696,1
-122.4170319,37.76115609,1
-122.4170319,37.76115609,1
-122.417339,37.76436607,1
-122.417339,37.76436607,1
-122.4178179,37.75788844,1
-122.419004,37.7635176,1
-122.4168636,37.75794595,1
-122.4168636,37.75794595,1
-122.4168636,37.75794595,1
-122.4168636,37.75794595,1
-122.4165355,37.76604061,1
-122.4165355,37.76604061,1
-122.4160822,37.76282327,1
-122.4160822,37.76282327,1
-122.4336222,37.80027029,0
-122.4204947,37.76182193,1
-122.4204947,37.76182193,1
-122.4159329,37.76122233,1
-122.4175667,37.76027928,1
-122.4175667,37.76027928,1
-122.4186879,37.76427539,1
-122.4186879,37.76427539,1
-122.41331,37.7646147,1
-122.4730304,37.74322155,1
-122.4223305,37.79036907,0
-122.4207335,37.7824263,0
-122.4207335,37.7824263,0
-122.4198349,37.78635804,0
-122.4198349,37.78635804,0
-122.421861,37.78801163,0
-122.421861,37.78801163,0
-122.4219495,37.78848815,0
-122.4219495,37.78848815,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4183688,37.78748616,0
-122.4183688,37.78748616,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4181089,37.75948013,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4170167,37.75954609,1
-122.4170167,37.75954609,1
-122.4159216,37.75961232,1
-122.4159216,37.75961232,1
-122.4138816,37.76298576,1
-122.4181089,37.75948013,1
-122.4181089,37.75948013,1
-122.4178179,37.75788844,1
-122.4178179,37.75788844,1
-122.417971,37.75948846,1
-122.417971,37.75948846,1
-122.4178179,37.75788844,1
-122.4178179,37.75788844,1
-122.417271,37.75718856,1
-122.4150891,37.7573198,1
-122.4150891,37.7573198,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4181201,37.76030123,1
-122.4181201,37.76030123,1
-122.4153906,37.76052084,1
-122.4153906,37.76052084,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4179645,37.75869682,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4217625,37.78754901,0
-122.4181089,37.75948013,1
-122.420212,37.78822254,0
-122.4181243,37.76109012,1
-122.4091146,37.75756827,1
-122.420212,37.78822254,0
-122.4221395,37.78941076,0
-122.4065391,37.75648641,1
-122.4065391,37.75648641,1
-122.4154793,37.75642209,1
-122.4154793,37.75642209,1
-122.416569,37.7555688,1
-122.4143797,37.77604367,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4208746,37.79149431,0
-122.4216637,37.7870754,0
-122.4223305,37.79036907,0
-122.4212542,37.78592357,0
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4214772,37.78615274,0
-122.4179645,37.75869682,1
-122.4178126,37.75710058,1
-122.4179645,37.75869682,1
-122.4182722,37.76190296,1
-122.4179645,37.75869682,1
-122.4176606,37.75550434,1
-122.4176606,37.75550434,1
-122.4178126,37.75710058,1
-122.4179645,37.75869682,1
-122.4179645,37.75869682,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4108615,37.764335,1
-122.4166337,37.76205554,1
-122.4034048,37.77542071,0
-122.4196583,37.76422056,1
-122.4177103,37.78423629,0
-122.4160753,37.78444966,0
-122.4160753,37.78444966,0
-122.4193663,37.78402805,0
-122.4193663,37.78402805,0
-122.4160753,37.78444966,0
-122.4160753,37.78444966,0
-122.4162618,37.78537508,0
-122.4162618,37.78537508,0
-122.4162618,37.78537508,0
-122.4160753,37.78444966,0
-122.4160753,37.78444966,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4118463,37.73118231,1
-122.4118463,37.73118231,1
-122.4178179,37.75788844,1
-122.4178179,37.75788844,1
-122.4177103,37.78423629,0
-122.4181089,37.75948013,1
-122.4181089,37.75948013,1
-122.4160753,37.78444966,0
-122.4196235,37.76026522,1
-122.4196235,37.76026522,1
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4181089,37.75948013,1
-122.4196583,37.76422056,1
-122.4701904,37.78087579,0
-122.4185499,37.76428371,1
-122.4163975,37.76604924,1
-122.4184677,37.78796526,0
-122.4202263,37.76659429,1
-122.4213958,37.78568434,0
-122.4210119,37.78382269,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4195157,37.76342923,1
-122.4168636,37.75794595,1
-122.4168636,37.75794595,1
-122.4160709,37.76121422,1
-122.4160709,37.76121422,1
-122.4191831,37.78309982,0
-122.4184863,37.76349544,1
-122.4169161,37.78439445,0
-122.4034048,37.77542071,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4091296,37.78380666,0
-122.4163748,37.76442252,1
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4177103,37.78423629,0
-122.4162369,37.76443115,1
-122.4179645,37.75869682,1
-122.4159216,37.75961232,1
-122.4206917,37.79057707,0
-122.4223305,37.79036907,0
-122.4652146,37.71276535,1
-122.4164825,37.76045491,1
-122.4164825,37.76045491,1
-122.5047562,37.73561693,1
-122.4206917,37.79057707,0
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4230312,37.78548187,0
-122.4179645,37.75869682,1
-122.4157703,37.75801183,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4173326,37.7635719,1
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184159,37.76268696,1
-122.4190391,37.79078802,0
-122.4210119,37.78382269,0
-122.4179645,37.75869682,1
-122.4163206,37.75874246,1
-122.4163206,37.75874246,1
-122.417803,37.75628222,1
-122.4182779,37.76269529,1
-122.4182779,37.76269529,1
-122.4233405,37.79624544,0
-122.4160753,37.78444966,0
-122.4160753,37.78444966,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4223305,37.79036907,0
-122.4159216,37.75961232,1
-122.4159216,37.75961232,1
-122.4173124,37.78191323,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4079329,37.78150637,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4206917,37.79057707,0
-122.4160753,37.78444966,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.406981,37.79463732,0
-122.4179139,37.76358876,1
-122.4153138,37.75321727,1
-122.4160753,37.78444966,0
-122.4182742,37.7870372,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4173928,37.79097412,0
-122.4184159,37.76268696,1
-122.4188447,37.78982977,0
-122.4206917,37.79057707,0
-122.4223305,37.79036907,0
-122.4223305,37.79036907,0
-122.4223305,37.79036907,0
-122.4221395,37.78941076,0
-122.4188447,37.78982977,0
-122.4188447,37.78982977,0
-122.4177103,37.78423629,0
-122.4173928,37.79097412,0
-122.4173928,37.79097412,0
-122.4228741,37.79304943,0
-122.417971,37.75948846,1
-122.4162618,37.78537508,0
-122.4189184,37.78594073,0
-122.4219495,37.78848815,0
-122.4168636,37.75794595,1
-122.417971,37.75948846,1
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4149877,37.76127941,1
-122.4149877,37.76127941,1
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4092741,37.75358026,1
-122.4195496,37.78495901,0
-122.4179558,37.75788012,1
-122.4181201,37.76030123,1
-122.4173928,37.79097412,0
-122.4173928,37.79097412,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184159,37.76268696,1
-122.4171699,37.76114776,1
-122.4171699,37.76114776,1
-122.4149357,37.75572156,1
-122.4149357,37.75572156,1
-122.4179139,37.76358876,1
-122.4135917,37.76382223,1
-122.4268799,37.75168325,1
-122.4178179,37.75788844,1
-122.4160753,37.78444966,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4181089,37.75948013,1
-122.41331,37.7646147,1
-122.4181089,37.75948013,1
-122.4184159,37.76268696,1
-122.4181089,37.75948013,1
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4190391,37.79078802,0
-122.4173326,37.7635719,1
-122.4173326,37.7635719,1
-122.4159329,37.76122233,1
-122.417339,37.76436607,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4171804,37.76196742,1
-122.4171804,37.76196742,1
-122.4184863,37.76349544,1
-122.4135917,37.76382223,1
-122.4180908,37.78610075,0
-122.4132856,37.76389801,1
-122.4167106,37.75634797,1
-122.4159216,37.75961232,1
-122.4210569,37.79238408,0
-122.4206917,37.79057707,0
-122.4208746,37.79149431,0
-122.4226956,37.79217333,0
-122.4226956,37.79217333,0
-122.4186583,37.78890984,0
-122.4184677,37.78796526,0
-122.4034048,37.77542071,0
-122.4034048,37.77542071,0
-122.3924914,37.72724763,1
-122.3924914,37.72724763,1
-122.411857,37.78832355,0
-122.4162202,37.76281516,1
-122.4208746,37.79149431,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4199779,37.76345719,1
-122.4135917,37.76382223,1
-122.4210997,37.76328157,1
-122.4269953,37.80087263,0
-122.412672,37.76422558,1
-122.4234131,37.79573711,0
-122.4234131,37.79573711,0
-122.4118263,37.76427669,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4218218,37.78872919,0
-122.4160753,37.78444966,0
-122.4100703,37.80218433,0
-122.4182622,37.7610818,1
-122.4188205,37.76192348,1
-122.4034048,37.77542071,0
-122.4184159,37.76268696,1
-122.4179645,37.75869682,1
-122.4181243,37.76109012,1
-122.4184863,37.76349544,1
-122.5096622,37.76303555,1
-122.417665,37.75629054,1
-122.4182779,37.76269529,1
-122.4159216,37.75961232,1
-122.4159216,37.75961232,1
-122.417971,37.75948846,1
-122.417971,37.75948846,1
-122.4208746,37.79149431,0
-122.4162304,37.76363377,1
-122.417971,37.75948846,1
-122.4208746,37.79149431,0
-122.4156173,37.75641377,1
-122.4179558,37.75788012,1
-122.417803,37.75628222,1
-122.417512,37.75469108,1
-122.417512,37.75469108,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4204973,37.78961882,0
-122.4179558,37.75788012,1
-122.4179558,37.75788012,1
-122.4155435,37.76212135,1
-122.4808919,37.75496428,1
-122.4808919,37.75496428,1
-122.4185139,37.75872019,1
-122.4185139,37.75872019,1
-122.4182622,37.7610818,1
-122.4182622,37.7610818,1
-122.4162618,37.78537508,0
-122.4160822,37.76282327,1
-122.4206917,37.79057707,0
-122.41331,37.7646147,1
-122.4211952,37.78475366,0
-122.4184863,37.76349544,1
-122.4182722,37.76190296,1
-122.4164196,37.75475683,1
-122.4182722,37.76190296,1
-122.416569,37.7555688,1
-122.4164825,37.76045491,1
-122.4164825,37.76045491,1
-122.4146931,37.75889559,1
-122.4179558,37.75788012,1
-122.417803,37.75628222,1
-122.4204973,37.78961882,0
-122.4159216,37.75961232,1
-122.416569,37.7555688,1
-122.418701,37.76510988,1
-122.4203074,37.78869895,0
-122.4203074,37.78869895,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4164521,37.78630869,0
-122.4131076,37.76544802,1
-122.4131076,37.76544802,1
-122.4135917,37.76382223,1
-122.4135917,37.76382223,1
-122.4163897,37.76524912,1
-122.417971,37.75948846,1
-122.4208746,37.79149431,0
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4104167,37.7727234,1
-122.4157836,37.75962043,1
-122.4157836,37.75962043,1
-122.4168787,37.75955441,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4221883,37.77269482,1
-122.4006367,37.76489711,1
-122.4006367,37.76489711,1
-122.4184863,37.76349544,1
-122.4188918,37.75621666,1
-122.4170284,37.76036569,1
-122.4181089,37.75948013,1
-122.4159329,37.76122233,1
-122.4159216,37.75961232,1
-122.414371,37.7637969,1
-122.414371,37.7637969,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4163206,37.75874246,1
-122.4162369,37.76443115,1
-122.4233405,37.79624544,0
-122.4191592,37.78334306,0
-122.4188305,37.76181271,1
-122.4167337,37.79101066,0
-122.4162618,37.78537508,0
-122.4184863,37.76349544,1
-122.4184863,37.76349544,1
-122.4163311,37.758852,1
-122.4138816,37.76298576,1
-122.4138816,37.76298576,1
-122.4138816,37.76298576,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4729724,37.71323913,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4148451,37.76050007,1
-122.4085933,37.78955987,0
-122.4085933,37.78955987,0
-122.4385194,37.7196053,1
-122.4221883,37.77269482,1
-122.4184863,37.76349544,1
-122.4160709,37.76121422,1
-122.4184159,37.76268696,1
-122.4153263,37.75482263,1
-122.4157836,37.75962043,1
-122.4181243,37.76109012,1
-122.417971,37.75948846,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4166424,37.78724504,0
-122.4233405,37.79624544,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4180908,37.78610075,0
-122.4153084,37.76531614,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4206917,37.79057707,0
-122.4223305,37.79036907,0
-122.4181243,37.76109012,1
-122.4181243,37.76109012,1
-122.4228741,37.79304943,0
-122.4159299,37.760433,1
-122.4171852,37.76275834,1
-122.4178179,37.75788844,1
-122.4178179,37.75788844,1
-122.4157703,37.75801183,1
-122.4157703,37.75801183,1
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4927088,37.73947655,1
-122.4927088,37.73947655,1
-122.4151559,37.76369793,1
-122.4175667,37.76027928,1
-122.4160822,37.76282327,1
-122.4286873,37.80089674,0
-122.4186673,37.76032298,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4182742,37.7870372,0
-122.4143941,37.75648741,1
-122.4184863,37.76349544,1
-122.4159216,37.75961232,1
-122.4185371,37.80615159,0
-122.4184863,37.76349544,1
-122.416569,37.7555688,1
-122.4174238,37.75878602,1
-122.416721,37.75716778,1
-122.414532,37.75647904,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.417665,37.75629054,1
-122.417665,37.75629054,1
-122.4159329,37.76122233,1
-122.4159329,37.76122233,1
-122.4034048,37.77542071,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4113028,37.78553558,0
-122.422517,37.79128899,0
-122.4160822,37.76282327,1
-122.4342496,37.76920029,1
-122.4034048,37.77542071,0
-122.4156293,37.75723223,1
-122.4156293,37.75723223,1
-122.4245182,37.77029946,1
-122.4146833,37.75807744,1
-122.4221883,37.77269482,1
-122.4146833,37.75807744,1
-122.4146833,37.75807744,1
-122.417665,37.75629054,1
-122.417477,37.76435775,1
-122.4226956,37.79217333,0
-122.4226956,37.79217333,0
-122.4160753,37.78444966,0
-122.4160753,37.78444966,0
-122.4162304,37.76363377,1
-122.4104167,37.7727234,1
-122.4162618,37.78537508,0
-122.4162304,37.76363377,1
-122.476627,37.74205569,1
-122.4162304,37.76363377,1
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4159299,37.760433,1
-122.4160753,37.78444966,0
-122.422517,37.79128899,0
-122.4221395,37.78941076,0
-122.4193747,37.74650404,1
-122.4217625,37.78754901,0
-122.417971,37.75948846,1
-122.416569,37.7555688,1
-122.4160822,37.76282327,1
-122.4160822,37.76282327,1
-122.4160709,37.76121422,1
-122.4160753,37.78444966,0
-122.4401486,37.79920281,0
-122.4178179,37.75788844,1
-122.417971,37.75948846,1
-122.4160753,37.78444966,0
-122.4160753,37.78444966,0
-122.4177103,37.78423629,0
-122.4177103,37.78423629,0
-122.4164521,37.78630869,0
-122.4160753,37.78444966,0
-122.4193663,37.78402805,0
-122.4181243,37.76109012,1
-122.4223305,37.79036907,0
-122.4223305,37.79036907,0
-122.417339,37.76436607,1
-122.417339,37.76436607,1
-122.4226956,37.79217333,0
-122.4226956,37.79217333,0
-122.4208746,37.79149431,0
-122.4208746,37.79149431,0
-122.4034048,37.77542071,0
-122.4034048,37.77542071,0
-122.4162618,37.78537508,0
-122.4160753,37.78444966,0
-122.4188447,37.78982977,0
-122.4210119,37.78382269,0
-122.4190391,37.79078802,0
-122.4161429,37.79216219,0
-122.4178126,37.75710058,1
-122.4178179,37.75788844,1
-122.417665,37.75629054,1
-122.417665,37.75629054,1
-122.4179139,37.76358876,1
-122.4160753,37.78444966,0
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.4162304,37.76363377,1
-122.417971,37.75948846,1
-122.4178179,37.75788844,1
-122.4160753,37.78444966,0
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4159299,37.760433,1
-122.4220627,37.78992,0
-122.4120541,37.78161364,0
-122.4195157,37.76342923,1
-122.4151559,37.76369793,1
-122.416569,37.7555688,1
-122.4190391,37.79078802,0
-122.4135917,37.76382223,1
-122.4179645,37.75869682,1
-122.4156173,37.75641377,1
-122.4156173,37.75641377,1
-122.4160252,37.75565596,1
-122.4160252,37.75565596,1
-122.4162618,37.78537508,0
-122.4187538,37.75622501,1
